date,cmc_rank,slug,symbol,market_cap,price,circulating_supply,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d
26/05/2016,1,    Bitcoin,        BTC,7067866944,453.38,15589150,65203820,0.04,0.87,2.38
27/05/2016,1,     Bitcoin,         BTC,7382560176,473.46,15592650,164780576,-0.13,4.2,6.94
28/05/2016,1,     Bitcoin,         BTC,8266477947,530.04,15595950,181198592,-0.15,11.8,19.61
29/05/2016,1,     Bitcoin,         BTC,8209057786,526.23,15599650,148737120,0.51,-0.52,19.64
30/05/2016,1,    Bitcoin,        BTC,8329999372,533.86,15603225,87958712,-0.29,1.59,20.25
31/05/2016,1,     Bitcoin,         BTC,8293040304,531.39,15606425,138450320,0.02,-0.77,18.91
1/06/2016,1,    Bitcoin,        BTC,8381327603,536.92,15610000,86061848,-0.02,1.07,19.6
2/06/2016,1,    Bitcoin,        BTC,8399592016,537.97,15613450,60378236,-0.27,0.28,17.22
3/06/2016,1,     Bitcoin,         BTC,8889099366,569.19,15617000,122020064,0.23,5.68,18.77
4/06/2016,1,    Bitcoin,        BTC,8945981262,572.73,15619975,94925304,0.13,0.63,10.42
5/06/2016,1,    Bitcoin,        BTC,8983559298,574.98,15624200,68874080,-0.1,0.1,7.99
6/06/2016,1,    Bitcoin,        BTC,9151025660,585.54,15628425,72138912,0.2,1.79,8.91
7/06/2016,1,     Bitcoin,         BTC,9013337146,576.6,15631950,107769560,0.22,-1.69,9.01
8/06/2016,1,    Bitcoin,        BTC,9094358144,581.65,15635575,80265808,-0.06,0.95,8.43
9/06/2016,1,    Bitcoin,        BTC,8987046615,574.63,15639700,71301048,-0.11,-1.12,6.93
10/06/2016,1,    Bitcoin,        BTC,9033515827,577.47,15643275,66991852,0.05,0.35,1.25
11/06/2016,1,    Bitcoin,        BTC,9493577599,606.73,15647200,82357016,3.25,4.84,5.52
12/06/2016,1,     Bitcoin,         BTC,10529617907,672.78,15650825,277084992,-1.44,11.81,16.58
13/06/2016,1,     Bitcoin,         BTC,11026925510,704.38,15654875,243295056,0.41,4.6,20.23
14/06/2016,1,    Bitcoin,        BTC,10734589807,685.56,15658150,186694032,-0.1,-2.16,19.24
15/06/2016,1,    Bitcoin,        BTC,10876757936,694.47,15661975,99223848,0.2,1.35,19.82
16/06/2016,1,     Bitcoin,         BTC,12004747151,766.31,15665700,271633888,-0.61,9.13,33.27
17/06/2016,1,     Bitcoin,         BTC,11734978136,748.91,15669425,363321344,0.51,-2.64,29.18
18/06/2016,1,     Bitcoin,         BTC,11852606463,756.23,15673350,252718240,0.27,1.49,25.32
19/06/2016,1,     Bitcoin,         BTC,11974381018,763.78,15677775,136185152,-0.05,1.14,13.89
20/06/2016,1,     Bitcoin,         BTC,11561081400,737.23,15681875,174510576,0.01,-3.39,6.13
21/06/2016,1,     Bitcoin,         BTC,10456853883,666.65,15685625,309944096,1.05,-7.86,-2.65
22/06/2016,1,     Bitcoin,         BTC,9352371113,596.12,15688850,266393280,-1.39,-10.81,-15.9
23/06/2016,1,     Bitcoin,         BTC,9791656420,623.98,15692325,253462160,-0.11,4.43,-18.58
24/06/2016,1,     Bitcoin,         BTC,10442234854,665.3,15695550,224316672,0.56,6.1,-10.81
25/06/2016,1,     Bitcoin,         BTC,10442167703,665.12,15699600,126656264,-0.57,0.09,-12.06
26/06/2016,1,     Bitcoin,         BTC,9883126980,629.37,15703275,109225360,-0.37,-5.45,-17.34
27/06/2016,1,     Bitcoin,         BTC,10292376838,655.28,15706950,122134000,1.37,4.36,-9.15
28/06/2016,1,     Bitcoin,         BTC,10164808769,647,15710650,138384896,-0.09,-0.82,-2.47
29/06/2016,1,     Bitcoin,         BTC,10055421739,639.89,15714300,142455968,0.1,-0.91,6.9
30/06/2016,1,     Bitcoin,         BTC,10583529327,673.34,15718025,138979792,0.17,5.21,6.1
1/07/2016,1,     Bitcoin,         BTC,10632675312,676.3,15721925,134430896,-0.44,0.68,0.85
2/07/2016,1,     Bitcoin,         BTC,11066166012,703.7,15725650,112353520,0.62,3.78,6.76
3/07/2016,1,     Bitcoin,         BTC,10360448691,658.66,15729500,129511632,-0.71,-6.1,3.81
4/07/2016,1,    Bitcoin,        BTC,10756232644,683.66,15733250,92008352,0.84,3.6,5.29
5/07/2016,1,     Bitcoin,         BTC,10553582575,670.63,15736900,130476016,0.05,-1.44,4.53
6/07/2016,1,     Bitcoin,         BTC,10661465576,677.33,15740400,134960672,-0.01,0.93,5.92
7/07/2016,1,     Bitcoin,         BTC,10084884044,640.56,15743800,258091008,0.23,-5.49,-4.97
8/07/2016,1,     Bitcoin,         BTC,10496039700,666.52,15747450,141969632,0.74,3.99,-1.65
9/07/2016,1,     Bitcoin,         BTC,10252974869,650.96,15750552,180535552,-0.46,-1.95,-6.62
10/07/2016,1,     Bitcoin,         BTC,10228999687,649.36,15752436,102531800,0.17,-0.47,-2.1
11/07/2016,1,     Bitcoin,         BTC,10203310584,647.66,15754152,107909616,0.07,-0.29,-4.43
12/07/2016,1,     Bitcoin,         BTC,10470570542,664.55,15755868,138172672,-1.15,2.52,-1.5
13/07/2016,1,     Bitcoin,         BTC,10312719843,654.47,15757404,131449464,-1.09,-2.02,-2.83
14/07/2016,1,    Bitcoin,        BTC,10370721157,658.08,15759096,98511352,0.02,-0.02,3.82
15/07/2016,1,    Bitcoin,        BTC,10453382689,663.26,15760728,81673136,-0.26,0.58,0.66
16/07/2016,1,    Bitcoin,        BTC,10415413335,660.77,15762612,50330216,-0.01,-0.64,1.99
17/07/2016,1,    Bitcoin,        BTC,10711259365,679.46,15764400,74407904,0.34,2.65,4.3
18/07/2016,1,    Bitcoin,        BTC,10612293134,673.11,15766164,69465008,-0.15,-0.85,3.76
19/07/2016,1,    Bitcoin,        BTC,10609528870,672.86,15767712,61203272,0.22,-0.05,0.85
20/07/2016,1,    Bitcoin,        BTC,10497523707,665.68,15769512,94636352,0.07,-0.96,1.16
21/07/2016,1,    Bitcoin,        BTC,10487978376,665.01,15771108,60491752,0.05,0.03,0.64
22/07/2016,1,     Bitcoin,         BTC,10261989004,650.62,15772656,134168648,0.44,-2.18,-2.17
23/07/2016,1,    Bitcoin,        BTC,10340887236,655.56,15774216,69532248,-0.01,0.83,-1.02
24/07/2016,1,     Bitcoin,         BTC,10432243931,661.28,15775716,118184208,0.02,0.86,-2.71
25/07/2016,1,    Bitcoin,        BTC,10319880362,654.1,15777288,78176464,-0.13,-1.07,-2.74
26/07/2016,1,     Bitcoin,         BTC,10284395679,651.78,15778836,225134720,-0.48,-0.42,-2.83
27/07/2016,1,     Bitcoin,         BTC,10325922633,654.35,15780372,147461088,-0.07,0.28,-1.39
28/07/2016,1,    Bitcoin,        BTC,10337748845,655.03,15781980,86428424,-0.1,0,-1.56
29/07/2016,1,    Bitcoin,        BTC,10369812265,656.99,15783768,60703468,-0.06,0.23,0.57
30/07/2016,1,    Bitcoin,        BTC,10340040421,655.05,15785196,38456116,0.02,-0.36,0.02
31/07/2016,1,     Bitcoin,         BTC,9861863057,624.68,15787044,110817848,-1.07,-4.64,-5.49
1/08/2016,1,     Bitcoin,         BTC,9572348148,606.27,15788868,121886744,-0.78,-3.27,-7.44
2/08/2016,1,     Bitcoin,         BTC,8644868614,547.47,15790716,330932576,0.96,-10.22,-16.12
3/08/2016,1,     Bitcoin,         BTC,8944284614,566.36,15792708,207982176,-0.12,4.2,-13.61
4/08/2016,1,     Bitcoin,         BTC,9133825730,578.29,15794556,125292120,-0.12,1.89,-11.76
5/08/2016,1,    Bitcoin,        BTC,9083709739,575.04,15796584,66127904,-0.09,-0.46,-12.49
6/08/2016,1,    Bitcoin,        BTC,9286056608,587.78,15798576,80797272,0.05,2.2,-9.47
7/08/2016,1,    Bitcoin,        BTC,9364716452,592.69,15800352,82398360,-0.02,0.67,-5.39
8/08/2016,1,    Bitcoin,        BTC,9339906395,591.05,15802128,61194072,-0.02,-0.2,-3.15
9/08/2016,1,    Bitcoin,        BTC,9289375601,587.8,15803604,92228104,-0.06,-0.51,4.87
10/08/2016,1,     Bitcoin,         BTC,9358445626,592.1,15805428,102905400,-0.14,0.77,3.87
11/08/2016,1,    Bitcoin,        BTC,9312333190,589.12,15807204,74514368,-0.33,-0.59,2.79
12/08/2016,1,    Bitcoin,        BTC,9288724843,587.56,15809004,69217984,0.05,-0.34,2.19
13/08/2016,1,   Bitcoin,       BTC,9258707952,585.59,15810972,43563036,0,-0.28,-0.3
14/08/2016,1,   Bitcoin,       BTC,9020855586,570.47,15812928,60851120,0.26,-2.57,-3.34
15/08/2016,1,    Bitcoin,        BTC,8970723755,567.24,15814680,57262336,-0.12,-0.48,-3.87
16/08/2016,1,    Bitcoin,        BTC,9132938074,577.44,15816288,58405160,-0.48,1.65,-1.72
17/08/2016,1,    Bitcoin,        BTC,9066994498,573.22,15817764,54443048,-0.11,-0.97,-3.61
18/08/2016,1,    Bitcoin,        BTC,9085482023,574.32,15819612,59896644,-0.02,0.11,-2.49
19/08/2016,1,    Bitcoin,        BTC,9107313039,575.63,15821472,50631620,-0.02,0.19,-1.9
20/08/2016,1,    Bitcoin,        BTC,9204385094,581.7,15823332,45301360,0.05,0.99,-0.62
21/08/2016,1,    Bitcoin,        BTC,9199366254,581.31,15825288,38299444,0.1,-0.06,1.97
22/08/2016,1,    Bitcoin,        BTC,9286644649,586.75,15827184,72844016,-0.1,0.96,3.3
23/08/2016,1,    Bitcoin,        BTC,9234849214,583.42,15828948,85349176,-0.02,-0.64,0.77
24/08/2016,1,    Bitcoin,        BTC,9184724238,580.18,15830772,56328224,-0.02,-0.55,1.15
25/08/2016,1,     Bitcoin,         BTC,9147291987,577.76,15832320,136129968,0.07,-0.39,0.43
26/08/2016,1,    Bitcoin,        BTC,9178144292,579.65,15833916,48856780,0.04,0.34,0.59
27/08/2016,1,    Bitcoin,        BTC,9025460586,569.95,15835620,59698296,-0.07,-1.64,-2.03
28/08/2016,1,    Bitcoin,        BTC,9089310800,573.91,15837468,86301632,0.08,0.61,-1.25
29/08/2016,1,     Bitcoin,         BTC,9093416903,574.11,15839244,110398216,0.06,-0.07,-2.28
30/08/2016,1,   Bitcoin,       BTC,9148348112,577.5,15841200,70342352,-0.06,0.59,-0.87
31/08/2016,1,    Bitcoin,        BTC,9117109845,575.47,15842832,75840896,0.18,-0.38,-0.6
1/09/2016,1,    Bitcoin,        BTC,9067862280,572.3,15844500,76923400,0.07,-0.49,-0.84
2/09/2016,1,    Bitcoin,        BTC,9120153585,575.54,15846348,79910840,0.21,0.62,-0.55
3/09/2016,1,     Bitcoin,         BTC,9480373828,598.21,15847860,159014336,-0.15,4.01,4.87
4/09/2016,1,   Bitcoin,       BTC,9646839252,608.63,15849996,97942912,0.2,1.7,5.97
5/09/2016,1,    Bitcoin,        BTC,9615469538,606.59,15851676,82446840,-0.15,-0.17,5.6
6/09/2016,1,    Bitcoin,        BTC,9677432967,610.44,15853320,78529144,0.07,0.6,5.85
7/09/2016,1,    Bitcoin,        BTC,9743679244,614.54,15855132,75032352,0.15,0.69,6.86
8/09/2016,1,    Bitcoin,        BTC,9931406504,626.32,15856872,86712968,0.1,1.99,9.5
9/09/2016,1,    Bitcoin,        BTC,9877686235,622.86,15858564,64550172,-0.01,-0.54,8.36
10/09/2016,1,    Bitcoin,        BTC,9889124148,623.51,15860436,45016792,-0.15,0.09,4.94
11/09/2016,1,    Bitcoin,        BTC,9624020831,606.72,15862404,73610840,0.19,-2.74,-0.09
12/09/2016,1,    Bitcoin,        BTC,9649384649,608.24,15864360,72812288,0.08,0.29,0.36
13/09/2016,1,    Bitcoin,        BTC,9666427226,609.24,15866340,86920600,0.01,0.24,-0.14
14/09/2016,1,   Bitcoin,       BTC,9690461573,610.68,15868212,47877700,-0.03,0.29,-0.53
15/09/2016,1,    Bitcoin,        BTC,9635577016,607.16,15870036,59464572,-0.12,-0.54,-2.93
16/09/2016,1,    Bitcoin,        BTC,9633711685,606.97,15871728,64963448,0.01,-0.12,-2.49
17/09/2016,1,    Bitcoin,        BTC,9619198665,605.98,15873684,37140260,-0.01,-0.22,-2.86
18/09/2016,1,    Bitcoin,        BTC,9682000957,609.87,15875424,48679400,0.03,0.57,0.21
19/09/2016,1,    Bitcoin,        BTC,9672714915,609.23,15877020,54796424,0.04,-0.13,0.2
20/09/2016,1,    Bitcoin,        BTC,9659273515,608.31,15878808,72710904,-0.1,-0.14,-0.17
21/09/2016,1,    Bitcoin,        BTC,9483217581,597.15,15880812,82776152,-0.05,-1.15,-2.17
22/09/2016,1,    Bitcoin,        BTC,9470696826,596.3,15882492,67085308,-0.02,-0.22,-1.93
23/09/2016,1,    Bitcoin,        BTC,9575634139,602.84,15884148,51067048,-0.05,1.12,-0.72
24/09/2016,1,    Bitcoin,        BTC,9573392874,602.63,15886140,35359504,-0.04,-0.06,-0.62
25/09/2016,1,    Bitcoin,        BTC,9546135306,600.83,15888348,33977840,0,-0.33,-1.52
26/09/2016,1,    Bitcoin,        BTC,9661921950,608.04,15890196,59153828,0.05,1.19,-0.16
27/09/2016,1,    Bitcoin,        BTC,9633310584,606.17,15892200,49422416,0.14,-0.29,0.4
28/09/2016,1,    Bitcoin,        BTC,9611530813,604.73,15893976,48722620,-0.07,-0.21,1.22
29/09/2016,1,    Bitcoin,        BTC,9627901998,605.69,15895680,55658624,-0.05,0.1,1.48
30/09/2016,1,    Bitcoin,        BTC,9693192695,609.73,15897396,56122416,0.09,0.68,1.12
1/10/2016,1,    Bitcoin,        BTC,9761881352,613.98,15899280,56357012,0.01,0.61,1.87
2/10/2016,1,    Bitcoin,        BTC,9713776075,610.89,15900972,39249784,-0.04,-0.49,1.69
3/10/2016,1,    Bitcoin,        BTC,9734623662,612.13,15902784,46798320,0.04,0.2,0.79
4/10/2016,1,    Bitcoin,        BTC,9705097087,610.2,15904680,49801592,0.06,-0.27,0.71
5/10/2016,1,    Bitcoin,        BTC,9743020648,612.51,15906684,68077520,-0.05,0.39,1.22
6/10/2016,1,    Bitcoin,        BTC,9752309801,613.02,15908616,56812092,-0.01,0.09,1.23
7/10/2016,1,    Bitcoin,        BTC,9818597601,617.12,15910332,64071360,-0.02,0.73,1.27
8/10/2016,1,    Bitcoin,        BTC,9851455660,619.11,15912348,42345920,0.02,0.28,0.85
9/10/2016,1,    Bitcoin,        BTC,9815153929,616.75,15914268,39243416,-0.02,-0.37,0.94
10/10/2016,1,   Bitcoin,       BTC,9851765193,618.99,15915768,67481136,0.08,0.34,1.24
11/10/2016,1,    Bitcoin,        BTC,10204207408,641.07,15917424,103589952,0.06,3.58,5.11
12/10/2016,1,    Bitcoin,        BTC,10127647963,636.19,15919164,92370200,0.03,-0.75,3.87
13/10/2016,1,    Bitcoin,        BTC,10138072239,636.79,15920700,61620728,-0.05,0.12,3.94
14/10/2016,1,    Bitcoin,        BTC,10196301346,640.38,15922320,58144596,0.07,0.52,3.68
15/10/2016,1,    Bitcoin,        BTC,10169820973,638.65,15924024,39035396,0.08,-0.28,3.27
16/10/2016,1,    Bitcoin,        BTC,10218347120,641.63,15925584,40298112,-0.07,0.45,3.89
17/10/2016,1,    Bitcoin,        BTC,10180488165,639.19,15927096,58063644,0.01,-0.44,2.99
18/10/2016,1,    Bitcoin,        BTC,10162021686,637.96,15928944,65546688,0.06,-0.21,-0.2
19/10/2016,1,    Bitcoin,        BTC,10044476290,630.52,15930456,69381664,0.05,-1.17,-1.11
20/10/2016,1,    Bitcoin,        BTC,10050849151,630.86,15932064,56957280,-0.01,0.07,-0.96
21/10/2016,1,    Bitcoin,        BTC,10083495814,632.83,15934032,55951036,0.04,0.3,-1.23
22/10/2016,1,    Bitcoin,        BTC,10474458896,657.29,15935736,78556544,-0.02,3.85,2.82
23/10/2016,1,    Bitcoin,        BTC,10472102291,657.07,15937548,54474632,-0.07,-0.23,2.42
24/10/2016,1,    Bitcoin,        BTC,10420464090,653.76,15939264,62218184,-0.06,-0.41,2.26
25/10/2016,1,    Bitcoin,        BTC,10482570659,657.59,15940932,90378848,-0.96,0.52,3.1
26/10/2016,1,    Bitcoin,        BTC,10813907490,678.3,15942576,88877128,0.34,2.78,7.71
27/10/2016,1,    Bitcoin,        BTC,10974833334,688.31,15944532,96105344,0.44,1.51,9.03
28/10/2016,1,    Bitcoin,        BTC,10997423297,689.65,15946356,81145496,0.11,0.41,8.93
29/10/2016,1,    Bitcoin,        BTC,11394592998,714.48,15948120,134761200,-0.4,3.6,8.59
30/10/2016,1,     Bitcoin,         BTC,11194831000,701.86,15950148,100664912,0.24,-1.57,7
31/10/2016,1,    Bitcoin,        BTC,11181858644,700.97,15951924,97064384,-0.28,-0.05,6.98
1/11/2016,1,    Bitcoin,        BTC,11642858187,729.79,15953652,130527304,0.16,3.72,10.61
2/11/2016,1,    Bitcoin,        BTC,11820105224,740.83,15955248,84865216,1.02,1.68,8.79
3/11/2016,1,     Bitcoin,         BTC,10989666318,688.7,15957108,172807744,1.17,-6.72,0.43
4/11/2016,1,    Bitcoin,        BTC,11222577462,703.24,15958500,99907736,0.16,1.82,1.37
5/11/2016,1,    Bitcoin,        BTC,11226732587,703.42,15960264,53752292,0.04,0.17,-1.17
6/11/2016,1,    Bitcoin,        BTC,11357379034,711.52,15962100,59902196,0,1.12,1.36
7/11/2016,1,    Bitcoin,        BTC,11224675359,703.13,15963840,65047116,-0.28,-0.86,-0.66
8/11/2016,1,    Bitcoin,        BTC,11333337878,709.85,15965868,79660792,-0.23,0.79,-2.57
9/11/2016,1,    Bitcoin,        BTC,11548973739,723.27,15967644,132428672,0.12,1.79,-1.79
10/11/2016,1,    Bitcoin,        BTC,11426812597,715.53,15969636,68807848,0.21,-1,2.52
11/11/2016,1,    Bitcoin,        BTC,11442247411,716.41,15971616,63119672,0.17,0.12,2.42
12/11/2016,1,    Bitcoin,        BTC,11262277293,705.05,15973632,64622504,0.04,-1.56,-0.05
13/11/2016,1,    Bitcoin,        BTC,11215178276,702.03,15975336,80318080,0,-0.22,-0.66
14/11/2016,1,    Bitcoin,        BTC,11271081178,705.02,15986862,62993032,-0.06,0.5,0.02
15/11/2016,1,    Bitcoin,        BTC,11377927840,711.62,15988787,72038456,0.04,0.88,-0.33
16/11/2016,1,    Bitcoin,        BTC,11900434099,744.2,15990962,141293696,0.16,4.66,3.1
17/11/2016,1,    Bitcoin,        BTC,11850398315,740.98,15992937,108579224,0.15,-0.46,3.73
18/11/2016,1,    Bitcoin,        BTC,12021435272,751.59,15994775,87363056,0.21,1.6,5.02
19/11/2016,1,     Bitcoin,         BTC,12023269228,751.62,15996550,110608384,0.01,0.1,7.13
20/11/2016,1,     Bitcoin,         BTC,11695084823,731.03,15998175,154115568,0.11,-2.81,4.07
21/11/2016,1,    Bitcoin,        BTC,11827896860,739.25,15999912,60802444,-0.1,1.08,4.67
22/11/2016,1,     Bitcoin,         BTC,12022732199,751.35,16001575,129906128,0.09,1.65,5.53
23/11/2016,1,    Bitcoin,        BTC,11916061955,744.59,16003425,76543792,0.09,-0.92,-0.14
24/11/2016,1,    Bitcoin,        BTC,11848665437,740.29,16005450,85919328,0.07,-0.58,-0.24
25/11/2016,1,    Bitcoin,        BTC,11871815391,741.65,16007325,67807576,0.21,0.22,-1.07
26/11/2016,1,    Bitcoin,        BTC,11772899135,735.38,16009225,54962668,-0.12,-0.78,-2.3
27/11/2016,1,    Bitcoin,        BTC,11720644648,732.03,16011050,52601848,-0.13,-0.47,0.37
28/11/2016,1,    Bitcoin,        BTC,11782623681,735.81,16013075,61888608,0.04,0.41,-0.47
29/11/2016,1,    Bitcoin,        BTC,11780667207,735.6,16014950,68511112,-0.01,-0.05,-2.07
30/11/2016,1,    Bitcoin,        BTC,11943533361,745.69,16016737,84070816,-0.01,1.29,0.21
1/12/2016,1,    Bitcoin,        BTC,12122435916,756.77,16018562,80461936,0.05,1.42,2.48
